Herd,Subspecies,Case #,Lab,Metadata file,Date sampled,Genotypes received,File,ID NAME,ID,Sample,BMS1117,BMS1117_2,TGLA53,TGLA53_2,BMC4214,BMC4214_2
Grasslands National Park,plains,,Trent,,,6/13/2024,Bison_2024_Genotypes_ClientCopy,214000301008296,,hair,91,91,136,138,175,179
McCusker River,plains,,Trent,,,6/13/2024,Bison_2024_Genotypes_ClientCopy,24_McCR_001,,Fecal,89,89,138,140,185,187
McCusker River,plains,,Trent,,,6/13/2024,Bison_2024_Genotypes_ClientCopy,24_McCR_002,,Fecal,89,91,136,136,175,185
McCusker River,plains,,Trent,,,6/13/2024,Bison_2024_Genotypes_ClientCopy,24_McCR_003,,Fecal,89,89,136,136,179,185
McCusker River,plains,,Trent,,,6/13/2024,Bison_2024_Genotypes_ClientCopy,24_McCR_004,,Fecal,91,91,136,138,175,185
McCusker River,plains,,Trent,,,6/13/2024,Bison_2024_Genotypes_ClientCopy,24_McCR_009,,Fecal,91,91,136,138,175,175
McCusker River,plains,,Trent,,,6/13/2024,Bison_2024_Genotypes_ClientCopy,24_McCR_010,,Fecal,89,91,136,138,175,185
Sturgeon River,plains,,Trent,,,2023,Bison_Genotypes_2023_230319,10-273,,Fecal swab,91,91,142,142,187,187
Sturgeon River,plains,,Trent,,,2023,Bison_Genotypes_2023_230319,11-272,,Fecal swab,91,91,138,142,187,187
Sturgeon River,plains,,Trent,,,2023,Bison_Genotypes_2023_230319,12-273,,Fecal swab,91,91,136,142,187,187
Sturgeon River,plains,,Trent,,,2023,Bison_Genotypes_2023_230319,1-268,,Fecal swab,91,91,136,136,185,187
Sturgeon River,plains,,Trent,,,2023,Bison_Genotypes_2023_230319,1-273,,Fecal swab,89,91,136,136,187,187
Sturgeon River,plains,,Trent,,,2023,Bison_Genotypes_2023_230319,13-273,,Fecal swab,91,91,142,142,187,187
Sturgeon River,plains,,Trent,,,2023,Bison_Genotypes_2023_230319,16-272,,Fecal swab,91,91,136,136,185,187
Sturgeon River,plains,,Trent,,,2023,Bison_Genotypes_2023_230319,2-273,,Fecal swab,91,91,136,142,185,187
Sturgeon River,plains,,Trent,,,2023,Bison_Genotypes_2023_230319,23-273,,Fecal swab,89,91,136,136,185,187
Sturgeon River,plains,,Trent,,,2023,Bison_Genotypes_2023_230319,24-273,,Fecal swab,91,91,142,142,187,187
Sturgeon River,plains,,Trent,,,2023,Bison_Genotypes_2023_230319,26-273,,Fecal swab,91,91,136,136,187,187
Sturgeon River,plains,,Trent,,,2023,Bison_Genotypes_2023_230319,28-273,,Fecal swab,91,91,136,136,185,185
Sturgeon River,plains,,Trent,,,2023,Bison_Genotypes_2023_230319,31-270,,Fecal swab,89,89,136,136,187,187
Sturgeon River,plains,,Trent,,,2023,Bison_Genotypes_2023_230319,32-270,,Fecal swab,91,91,136,136,187,187
Sturgeon River,plains,,Trent,,,2023,Bison_Genotypes_2023_230319,34-270,,Fecal swab,91,91,136,136,187,187
Sturgeon River,plains,,Trent,,,2023,Bison_Genotypes_2023_230319,36-270,,Fecal swab,91,91,136,136,187,187
Sturgeon River,plains,,Trent,,,2023,Bison_Genotypes_2023_230319,41-270,,Fecal swab,89,91,142,142,185,185
Sturgeon River,plains,,Trent,,,2023,Bison_Genotypes_2023_230319,50-270,,Fecal swab,91,91,142,142,185,187
Sturgeon River,plains,,Trent,,,2023,Bison_Genotypes_2023_230319,52-47,,Fecal swab,91,91,142,142,185,185
Sturgeon River,plains,,Trent,,,2023,Bison_Genotypes_2023_230319,55-47,,Fecal swab,91,91,136,142,187,187
Sturgeon River,plains,,Trent,,,2023,Bison_Genotypes_2023_230319,57-47,,Fecal swab,91,91,136,142,187,187
Sturgeon River,plains,,Trent,,,2023,Bison_Genotypes_2023_230319,58-47,,Fecal swab,89,91,142,142,185,187
Waterton Lakes,plains,,Trent,,,6/13/2024,Bison_2024_Genotypes_ClientCopy,WLNP02,,Fecal,89,91,136,140,179,185
Waterton Lakes,plains,,Trent,,,6/13/2024,Bison_2024_Genotypes_ClientCopy,WLNP03,,Fecal,89,91,134,134,187,187
Waterton Lakes,plains,,Trent,,,6/13/2024,Bison_2024_Genotypes_ClientCopy,WLNP07,,Fecal,89,91,134,134,187,187
Waterton Lakes,plains,,Trent,,,6/13/2024,Bison_2024_Genotypes_ClientCopy,WLNP08,,Fecal,89,91,136,136,179,191
Waterton Lakes,plains,,Trent,,,6/13/2024,Bison_2024_Genotypes_ClientCopy,WLNP10,,Fecal,91,91,136,136,175,187
Waterton Lakes,plains,,Trent,,,6/13/2024,Bison_2024_Genotypes_ClientCopy,WLNP306,,Tissue,89,89,136,138,185,185
Waterton Lakes,plains,,Trent,,,6/13/2024,Bison_2024_Genotypes_ClientCopy,WLNP308,,Tissue,89,91,138,142,175,187
Waterton Lakes,plains,,Trent,,,6/13/2024,Bison_2024_Genotypes_ClientCopy,WLNP309,,Tissue,89,91,134,136,185,187
Waterton Lakes,plains,,Trent,,,6/13/2024,Bison_2024_Genotypes_ClientCopy,WLNP316,,Tissue,91,91,136,136,185,187
Waterton Lakes,plains,,Trent,,,6/13/2024,Bison_2024_Genotypes_ClientCopy,WLNP320,,Tissue,//,//,134,134,175,187
Chinchaga,wood,,Trent,,,2023,ParksCanadaBisonProject_15Jan2023_Genotypes_Updated,chinchaga 1,,DNA,89,91,136,138,187,187
Chinchaga,wood,,Trent,,,2023,ParksCanadaBisonProject_15Jan2023_Genotypes_Updated,chinchaga 2,,DNA,89,89,134,138,187,187
Chitek Lake,wood,,Trent,,,6/13/2024,Bison_2024_Genotypes_ClientCopy,MAN391,,Fecal,91,91,134,136,181,187
Chitek Lake,wood,,Trent,,,6/13/2024,Bison_2024_Genotypes_ClientCopy,MAN392,,Fecal,93,93,136,140,179,181
Chitek Lake,wood,,Trent,,,6/13/2024,Bison_2024_Genotypes_ClientCopy,MAN394,,Fecal,89,89,136,138,187,187
Chitek Lake,wood,,Trent,,,6/13/2024,Bison_2024_Genotypes_ClientCopy,MAN395,,Fecal,89,89,136,138,179,187
Chitek Lake,wood,,Trent,,,6/13/2024,Bison_2024_Genotypes_ClientCopy,MAN399,,Fecal,89,91,134,140,187,187
Chitek Lake,wood,,Trent,,,6/13/2024,Bison_2024_Genotypes_ClientCopy,MAN400,,Fecal,89,89,136,136,181,187
Chitek Lake,wood,,Trent,,,6/13/2024,Bison_2024_Genotypes_ClientCopy,MAN402,,Fecal,89,89,134,136,187,187
Chitek Lake,wood,,Trent,,,6/13/2024,Bison_2024_Genotypes_ClientCopy,MAN403,,Fecal,89,89,136,138,181,187
Chitek Lake,wood,,Trent,,,6/13/2024,Bison_2024_Genotypes_ClientCopy,MAN404,,Fecal,89,91,136,138,187,187
Chitek Lake,wood,,Trent,,,6/13/2024,Bison_2024_Genotypes_ClientCopy,MAN405,,Fecal,89,93,136,138,179,187
Chitek Lake,wood,,Trent,,,6/13/2024,Bison_2024_Genotypes_ClientCopy,MAN406,,Fecal,89,91,136,138,179,187
Chitek Lake,wood,,Trent,,,6/13/2024,Bison_2024_Genotypes_ClientCopy,MAN409,,Fecal,89,89,138,138,187,187
Chitek Lake,wood,,Trent,,,6/13/2024,Bison_2024_Genotypes_ClientCopy,MAN410,,Fecal,89,91,138,138,181,187
Chitek Lake,wood,,Trent,,,6/13/2024,Bison_2024_Genotypes_ClientCopy,MAN411,,Fecal,89,91,134,136,179,187
Chitek Lake,wood,,Trent,,,6/13/2024,Bison_2024_Genotypes_ClientCopy,MAN412,,Fecal,91,93,138,138,187,187
Chitek Lake,wood,,Trent,,,6/13/2024,Bison_2024_Genotypes_ClientCopy,MAN413,,Fecal,89,89,138,138,181,187
Chitek Lake,wood,,Trent,,,6/13/2024,Bison_2024_Genotypes_ClientCopy,MAN414,,Fecal,89,93,136,136,187,187
Chitek Lake,wood,,Trent,,,6/13/2024,Bison_2024_Genotypes_ClientCopy,MAN416,,Fecal,89,91,136,136,181,187
Chitek Lake,wood,,Trent,,,6/13/2024,Bison_2024_Genotypes_ClientCopy,MAN417,,Fecal,89,93,138,140,187,187
Chitek Lake,wood,,Trent,,,6/13/2024,Bison_2024_Genotypes_ClientCopy,MAN420,,Fecal,89,91,134,136,179,187
Etthithun,wood,,Trent,,,2023,Bison_Genotypes_2023_230319,2,,Biopsy,89,89,134,136,187,187
Etthithun,wood,,Trent,,,2023,Bison_Genotypes_2023_230319,3,,Biopsy,89,93,136,136,187,187
Etthithun,wood,,Trent,,,2023,Bison_Genotypes_2023_230319,5,,Biopsy,89,89,136,136,187,187
Etthithun,wood,,Trent,,,2023,Bison_Genotypes_2023_230319,7,,Biopsy,93,93,134,136,187,187
Etthithun,wood,,Trent,,,2023,Bison_Genotypes_2023_230319,9,,Biopsy,91,93,134,136,187,187
Etthithun,wood,,Trent,,,2023,Bison_Genotypes_2023_230319,12,,Biopsy,89,91,136,136,187,187
Etthithun,wood,,Trent,,,2023,Bison_Genotypes_2023_230319,21,,Biopsy,89,91,136,136,179,179
Etthithun,wood,,Trent,,,2023,Bison_Genotypes_2023_230319,22,,Biopsy,89,91,136,136,179,181
Etthithun,wood,,Trent,,,2023,Bison_Genotypes_2023_230319,23,,Biopsy,91,93,136,136,187,187
Etthithun,wood,,Trent,,,2023,Bison_Genotypes_2023_230319,24,,Biopsy,91,91,136,136,179,179
Etthithun,wood,,Trent,,,2023,Bison_Genotypes_2023_230319,25,,Biopsy,91,91,134,138,179,187
Etthithun,wood,,Trent,,,2023,Bison_Genotypes_2023_230319,26,,Biopsy,89,91,136,136,179,187
Etthithun,wood,,Trent,,,2023,Bison_Genotypes_2023_230319,27,,Biopsy,89,93,136,136,179,187
Etthithun,wood,,Trent,,,2023,Bison_Genotypes_2023_230319,28,,Biopsy,89,91,134,134,179,187
Etthithun,wood,,Trent,,,2023,Bison_Genotypes_2023_230319,29,,Biopsy,91,91,136,138,179,187
Etthithun,wood,,Trent,,,2023,Bison_Genotypes_2023_230319,1 GP1,,Fecal swab,89,91,136,138,179,181
Etthithun,wood,,Trent,,,2023,Bison_Genotypes_2023_230319,10 GP2,,Fecal swab,89,91,136,138,179,187
Etthithun,wood,,Trent,,,2023,Bison_Genotypes_2023_230319,11 GP1,,Fecal swab,91,93,134,136,187,187
Etthithun,wood,,Trent,,,2023,Bison_Genotypes_2023_230319,12 GP1,,Fecal swab,89,91,136,140,179,179
Etthithun,wood,,Trent,,,2023,Bison_Genotypes_2023_230319,13 GP1,,Fecal swab,89,93,134,134,179,187
Etthithun,wood,,Trent,,,2023,Bison_Genotypes_2023_230319,14 GP1,,Fecal swab,89,89,136,138,179,187
Etthithun,wood,,Trent,,,2023,Bison_Genotypes_2023_230319,15 GP1,,Fecal swab,89,93,136,138,187,187
Etthithun,wood,,Trent,,,2023,Bison_Genotypes_2023_230319,150_020,,Hair,91,91,136,136,179,187
Etthithun,wood,,Trent,,,2023,Bison_Genotypes_2023_230319,150_060,,Fecal swab,89,89,136,140,179,187
Etthithun,wood,,Trent,,,2023,Bison_Genotypes_2023_230319,150_070,,Hair,89,91,136,138,179,187
Etthithun,wood,,Trent,,,2023,Bison_Genotypes_2023_230319,150_080,,Fecal swab,89,93,134,136,179,187
Etthithun,wood,,Trent,,,2023,Bison_Genotypes_2023_230319,150_100,,Fecal swab,91,91,134,140,179,179
Etthithun,wood,,Trent,,,2023,Bison_Genotypes_2023_230319,150_130,,Hair,89,91,134,134,179,187
Etthithun,wood,,Trent,,,2023,Bison_Genotypes_2023_230319,17 GP1,,Fecal swab,89,91,136,140,179,187
Etthithun,wood,,Trent,,,2023,Bison_Genotypes_2023_230319,18 GP2,,Fecal swab,89,93,134,138,187,187
Etthithun,wood,,Trent,,,2023,Bison_Genotypes_2023_230319,2 GP1,,Fecal swab,91,91,136,138,187,187
Etthithun,wood,,Trent,,,2023,Bison_Genotypes_2023_230319,20 GP2,,Fecal swab,89,93,136,138,179,187
Etthithun,wood,,Trent,,,2023,Bison_Genotypes_2023_230319,21 GP2,,Fecal swab,89,89,136,138,187,187
Etthithun,wood,,Trent,,,2023,Bison_Genotypes_2023_230319,22 GP2,,Fecal swab,89,93,134,134,179,187
Etthithun,wood,,Trent,,,2023,Bison_Genotypes_2023_230319,23 GP2,,Fecal swab,91,91,136,136,187,187
Etthithun,wood,,Trent,,,2023,Bison_Genotypes_2023_230319,26 GP2,,Fecal swab,89,89,134,136,179,187
Etthithun,wood,,Trent,,,2023,ParksCanadaBisonProject_15Jan2023_Genotypes_Updated,31GP3,,Fecal (Pre-Swabbed),91,91,136,136,179,187
Etthithun,wood,,Trent,,,2023,ParksCanadaBisonProject_15Jan2023_Genotypes_Updated,33GP3,,Fecal (Pre-Swabbed),91,91,136,136,179,187
Etthithun,wood,,Trent,,,2023,ParksCanadaBisonProject_15Jan2023_Genotypes_Updated,34GP3,,Fecal (Pre-Swabbed),91,91,136,138,179,187
Etthithun,wood,,Trent,,,2023,ParksCanadaBisonProject_15Jan2023_Genotypes_Updated,35GP3,,Fecal (Pre-Swabbed),91,91,136,140,179,179
Etthithun,wood,,Trent,,,2023,ParksCanadaBisonProject_15Jan2023_Genotypes_Updated,36GP3,,Fecal (Pre-Swabbed),89,91,136,136,181,187
Etthithun,wood,,Trent,,,2023,ParksCanadaBisonProject_15Jan2023_Genotypes_Updated,39GP3,,Fecal (Pre-Swabbed),89,91,136,138,179,181
Etthithun,wood,,Trent,,,2023,ParksCanadaBisonProject_15Jan2023_Genotypes_Updated,43GP3,,Fecal (Pre-Swabbed),91,93,136,136,179,187
Etthithun,wood,,Trent,,,2023,ParksCanadaBisonProject_15Jan2023_Genotypes_Updated,44GP3,,Fecal (Pre-Swabbed),89,91,134,136,179,187
Etthithun,wood,,Trent,,,2023,ParksCanadaBisonProject_15Jan2023_Genotypes_Updated,45GP3,,Fecal (Pre-Swabbed),91,91,134,138,179,187
Etthithun,wood,,Trent,,,2023,ParksCanadaBisonProject_15Jan2023_Genotypes_Updated,46GP3,,Fecal (Pre-Swabbed),91,91,136,138,187,187
Etthithun,wood,,Trent,,,2023,ParksCanadaBisonProject_15Jan2023_Genotypes_Updated,47GP3,,Fecal (Pre-Swabbed),91,91,136,136,179,179
Etthithun,wood,,Trent,,,2023,ParksCanadaBisonProject_15Jan2023_Genotypes_Updated,49GP3,,Fecal (Pre-Swabbed),89,91,134,136,185,187
Etthithun,wood,,Trent,,,2023,ParksCanadaBisonProject_15Jan2023_Genotypes_Updated,4GP1,,Fecal (Pre-Swabbed),91,91,136,138,187,187
Etthithun,wood,,Trent,,,2023,ParksCanadaBisonProject_15Jan2023_Genotypes_Updated,50GP3,,Fecal (Pre-Swabbed),91,91,136,136,179,179
Etthithun,wood,,Trent,,,2023,ParksCanadaBisonProject_15Jan2023_Genotypes_Updated,51GP3,,Fecal (Pre-Swabbed),89,91,134,138,181,187
Etthithun,wood,,Trent,,,2023,ParksCanadaBisonProject_15Jan2023_Genotypes_Updated,52GP3,,Fecal (Pre-Swabbed),91,91,136,136,179,187
Etthithun,wood,,Trent,,,2023,ParksCanadaBisonProject_15Jan2023_Genotypes_Updated,53GP3,,Fecal (Pre-Swabbed),91,91,134,138,179,187
Etthithun,wood,,Trent,,,2023,ParksCanadaBisonProject_15Jan2023_Genotypes_Updated,54GP3,,Fecal (Pre-Swabbed),89,91,136,136,187,187
Etthithun,wood,,Trent,,,2023,ParksCanadaBisonProject_15Jan2023_Genotypes_Updated,55GP3,,Fecal (Pre-Swabbed),91,93,134,136,187,187
Etthithun,wood,,Trent,,,2023,ParksCanadaBisonProject_15Jan2023_Genotypes_Updated,56GP3,,Fecal (Pre-Swabbed),89,89,136,136,179,187
Etthithun,wood,,Trent,,,2023,ParksCanadaBisonProject_15Jan2023_Genotypes_Updated,58GP3,,Fecal (Pre-Swabbed),89,91,136,136,181,187
Etthithun,wood,,Trent,,,2023,ParksCanadaBisonProject_15Jan2023_Genotypes_Updated,5GP1,,Fecal (Pre-Swabbed),89,93,136,136,181,187
Etthithun,wood,,Trent,,,2023,ParksCanadaBisonProject_15Jan2023_Genotypes_Updated,61GP3,,Fecal (Pre-Swabbed),89,89,136,136,179,187
Etthithun,wood,,Trent,,,2023,ParksCanadaBisonProject_15Jan2023_Genotypes_Updated,62GP3,,Fecal (Pre-Swabbed),91,91,136,136,187,187
Etthithun,wood,,Trent,,,2023,ParksCanadaBisonProject_15Jan2023_Genotypes_Updated,63GP3,,Fecal (Pre-Swabbed),91,91,136,138,187,187
Etthithun,wood,,Trent,,,2023,ParksCanadaBisonProject_15Jan2023_Genotypes_Updated,64/84GP5,,Fecal (Pre-Swabbed),91,91,136,136,179,187
Etthithun,wood,,Trent,,,2023,ParksCanadaBisonProject_15Jan2023_Genotypes_Updated,65GP5,,Fecal (Pre-Swabbed),89,93,134,134,179,187
Etthithun,wood,,Trent,,,2023,ParksCanadaBisonProject_15Jan2023_Genotypes_Updated,66GP5,,Fecal (Pre-Swabbed),89,89,134,140,179,179
Etthithun,wood,,Trent,,,2023,ParksCanadaBisonProject_15Jan2023_Genotypes_Updated,67GP5,,Fecal (Pre-Swabbed),91,93,134,136,179,181
Etthithun,wood,,Trent,,,2023,ParksCanadaBisonProject_15Jan2023_Genotypes_Updated,68GP5,,Fecal (Pre-Swabbed),89,91,134,138,179,187
Etthithun,wood,,Trent,,,2023,ParksCanadaBisonProject_15Jan2023_Genotypes_Updated,6GP1,,Fecal (Pre-Swabbed),89,89,134,136,179,187
Etthithun,wood,,Trent,,,2023,ParksCanadaBisonProject_15Jan2023_Genotypes_Updated,70GP5,,Fecal (Pre-Swabbed),91,91,136,136,181,187
Etthithun,wood,,Trent,,,2023,ParksCanadaBisonProject_15Jan2023_Genotypes_Updated,72GP5,,Fecal (Pre-Swabbed),91,91,136,138,179,187
Etthithun,wood,,Trent,,,2023,ParksCanadaBisonProject_15Jan2023_Genotypes_Updated,73GP5,,Fecal (Pre-Swabbed),89,91,136,136,179,187
Etthithun,wood,,Trent,,,2023,ParksCanadaBisonProject_15Jan2023_Genotypes_Updated,75GP5,,Fecal (Pre-Swabbed),89,91,134,138,179,179
Etthithun,wood,,Trent,,,2023,ParksCanadaBisonProject_15Jan2023_Genotypes_Updated,77GP5,,Fecal (Pre-Swabbed),89,91,136,136,181,187
Etthithun,wood,,Trent,,,2023,ParksCanadaBisonProject_15Jan2023_Genotypes_Updated,78GP5,,Fecal (Pre-Swabbed),93,93,136,136,179,187
Etthithun,wood,,Trent,,,2023,ParksCanadaBisonProject_15Jan2023_Genotypes_Updated,79GP5,,Fecal (Pre-Swabbed),89,91,136,136,181,187
Etthithun,wood,,Trent,,,2023,ParksCanadaBisonProject_15Jan2023_Genotypes_Updated,80GP5,,Fecal (Pre-Swabbed),91,91,136,136,179,179
Etthithun,wood,,Trent,,,2023,ParksCanadaBisonProject_15Jan2023_Genotypes_Updated,81GP5,,Fecal (Pre-Swabbed),89,91,136,136,181,187
Etthithun,wood,,Trent,,,2023,ParksCanadaBisonProject_15Jan2023_Genotypes_Updated,82GP5,,Fecal (Pre-Swabbed),89,93,134,138,179,187
Etthithun,wood,,Trent,,,2023,ParksCanadaBisonProject_15Jan2023_Genotypes_Updated,85GP5,,Fecal (Pre-Swabbed),89,91,136,138,187,187
Etthithun,wood,,Trent,,,2023,ParksCanadaBisonProject_15Jan2023_Genotypes_Updated,8GP1,,Fecal (Pre-Swabbed),89,91,134,138,179,187
Etthithun,wood,,Trent,,,2023,ParksCanadaBisonProject_15Jan2023_Genotypes_Updated,9GP1,,Fecal (Pre-Swabbed),89,91,136,136,179,187
Hay Zama,wood,,Trent,,,2023,ParksCanadaBisonProject_15Jan2023_Genotypes_Updated,4,,DNA,89,91,138,138,179,191
Hay Zama,wood,,Trent,,,2023,ParksCanadaBisonProject_15Jan2023_Genotypes_Updated,28,,DNA,89,93,136,138,181,191
Hay Zama,wood,,Trent,,,2023,ParksCanadaBisonProject_15Jan2023_Genotypes_Updated,33,,DNA,89,93,138,140,179,191
Hay Zama,wood,,Trent,,,2023,ParksCanadaBisonProject_15Jan2023_Genotypes_Updated,36,,DNA,89,93,136,140,179,191
Hay Zama,wood,,Trent,,,2023,ParksCanadaBisonProject_15Jan2023_Genotypes_Updated,38,,DNA,89,89,138,138,187,191
Hay Zama,wood,,Trent,,,2023,ParksCanadaBisonProject_15Jan2023_Genotypes_Updated,41,,DNA,89,89,138,138,179,187
Hay Zama,wood,,Trent,,,2023,ParksCanadaBisonProject_15Jan2023_Genotypes_Updated,45,,DNA,89,91,134,136,187,187
Hay Zama,wood,,Trent,,,2023,ParksCanadaBisonProject_15Jan2023_Genotypes_Updated,48,,DNA,89,91,138,140,179,187
Hay Zama,wood,,Trent,,,2023,ParksCanadaBisonProject_15Jan2023_Genotypes_Updated,52,,DNA,89,89,138,138,187,187
Hay Zama,wood,,Trent,,,2023,ParksCanadaBisonProject_15Jan2023_Genotypes_Updated,54,,DNA,89,89,136,140,179,179
Hay Zama,wood,,Trent,,,2023,ParksCanadaBisonProject_15Jan2023_Genotypes_Updated,55,,DNA,89,89,134,136,187,187
Hay Zama,wood,,Trent,,,2023,ParksCanadaBisonProject_15Jan2023_Genotypes_Updated,57,,DNA,89,89,136,136,179,187
Hay Zama,wood,,Trent,,,2023,ParksCanadaBisonProject_15Jan2023_Genotypes_Updated,68,,DNA,89,93,136,138,179,187
Hay Zama,wood,,Trent,,,2023,ParksCanadaBisonProject_15Jan2023_Genotypes_Updated,71,,DNA,89,93,138,140,179,187
Hay Zama,wood,,Trent,,,2023,ParksCanadaBisonProject_15Jan2023_Genotypes_Updated,79,,DNA,89,91,//,//,187,187
Hay Zama,wood,,Trent,,,2023,ParksCanadaBisonProject_15Jan2023_Genotypes_Updated,88,,DNA,89,89,136,140,185,187
Hay Zama,wood,,Trent,,,2023,ParksCanadaBisonProject_15Jan2023_Genotypes_Updated,89,,DNA,89,93,138,140,179,187
Hay Zama,wood,,Trent,,,2023,ParksCanadaBisonProject_15Jan2023_Genotypes_Updated,90,,DNA,89,93,138,140,179,187
Hay Zama,wood,,Trent,,,2023,ParksCanadaBisonProject_15Jan2023_Genotypes_Updated,92,,DNA,89,89,136,138,179,179
Hay Zama,wood,,Trent,,,2023,ParksCanadaBisonProject_15Jan2023_Genotypes_Updated,95,,DNA,89,89,136,136,191,191
Hay Zama,wood,,Trent,,,2023,ParksCanadaBisonProject_15Jan2023_Genotypes_Updated,96,,DNA,89,89,136,138,179,187
Hay Zama,wood,,Trent,,,2023,ParksCanadaBisonProject_15Jan2023_Genotypes_Updated,98,,DNA,89,89,136,138,187,191
Hay Zama,wood,,Trent,,,2023,ParksCanadaBisonProject_15Jan2023_Genotypes_Updated,100,,DNA,89,93,136,140,187,187
Hay Zama,wood,,Trent,,,2023,ParksCanadaBisonProject_15Jan2023_Genotypes_Updated,135,,DNA,89,89,134,136,187,187
Hay Zama,wood,,Trent,,,2023,ParksCanadaBisonProject_15Jan2023_Genotypes_Updated,136,,DNA,89,89,138,140,179,187
Hay Zama,wood,,Trent,,,2023,ParksCanadaBisonProject_15Jan2023_Genotypes_Updated,154,,DNA,89,91,134,136,179,181
Hay Zama,wood,,Trent,,,2023,ParksCanadaBisonProject_15Jan2023_Genotypes_Updated,155,,DNA,89,91,136,138,187,191
Hay Zama,wood,,Trent,,,2023,ParksCanadaBisonProject_15Jan2023_Genotypes_Updated,170,,DNA,93,93,136,136,187,187
Hay Zama,wood,,Trent,,,2023,ParksCanadaBisonProject_15Jan2023_Genotypes_Updated,174,,DNA,89,91,136,136,187,187
Hay Zama,wood,,Trent,,,2023,ParksCanadaBisonProject_15Jan2023_Genotypes_Updated,177,,DNA,89,91,138,138,187,191
Hay Zama,wood,,Trent,,,2023,ParksCanadaBisonProject_15Jan2023_Genotypes_Updated,178,,DNA,89,89,136,136,179,191
Hay Zama,wood,,Trent,,,2023,ParksCanadaBisonProject_15Jan2023_Genotypes_Updated,180,,DNA,89,89,136,138,179,187
Hay Zama,wood,,Trent,,,2023,Bison_Genotypes_2023_230319,150_000,,Hair,89,93,136,138,187,187
Hay Zama,wood,,Trent,,,2023,Bison_Genotypes_2023_230319,150_320,,Hair,89,91,136,136,187,187
Hay Zama,wood,,Trent,,,2023,Bison_Genotypes_2023_230319,150_400,,Hair,89,89,136,140,187,191
Hay Zama,wood,,Trent,,,2023,Bison_Genotypes_2023_230319,150_490,,Hair,89,89,136,138,187,187
Hay Zama,wood,,Trent,,,2023,Bison_Genotypes_2023_230319,150_510,,Hair,89,91,138,140,187,187
Hay Zama,wood,,Trent,,,2023,Bison_Genotypes_2023_230319,150_610,,Hair,89,89,136,138,179,187
Hay Zama,wood,,Trent,,,2023,Bison_Genotypes_2023_230319,150_620,,Fecal swab,89,91,138,138,187,191
Hay Zama,wood,,Trent,,,2023,Bison_Genotypes_2023_230319,150_680,,Hair,89,89,136,136,179,179
Hay Zama,wood,,Trent,,,2023,Bison_Genotypes_2023_230319,150_790,,Fecal swab,89,91,136,138,187,191
Hay Zama,wood,,Trent,,,2023,Bison_Genotypes_2023_230319,150_820,,Hair,89,91,138,140,179,187
Hay Zama,wood,,Trent,,,2023,Bison_Genotypes_2023_230319,151_060,,Hair,89,89,136,136,181,187
Hay Zama,wood,,Trent,,,2023,Bison_Genotypes_2023_230319,151_220,,Hair,93,93,136,140,179,187
Hay Zama,wood,,Trent,,,2023,Bison_Genotypes_2023_230319,151_310,,Hair,89,89,136,136,179,187
Hay Zama,wood,,Trent,,,2023,Bison_Genotypes_2023_230319,151_390,,Hair,89,91,138,138,187,187
Hay Zama,wood,,Trent,,,2023,Bison_Genotypes_2023_230319,151_410,,Hair,89,89,136,138,187,187
Mackenzie,wood,,Trent,,,2023,ParksCanadaBisonProject_15Jan2023_Genotypes_Updated,2161,,DNA,89,93,134,136,179,179
Mackenzie,wood,,Trent,,,2023,ParksCanadaBisonProject_15Jan2023_Genotypes_Updated,2162,,DNA,91,91,136,142,179,181
Mackenzie,wood,,Trent,,,2023,ParksCanadaBisonProject_15Jan2023_Genotypes_Updated,2163,,DNA,89,91,136,138,179,187
Mackenzie,wood,,Trent,,,2023,ParksCanadaBisonProject_15Jan2023_Genotypes_Updated,2165,,DNA,89,91,136,142,179,181
Mackenzie,wood,,Trent,,,2023,ParksCanadaBisonProject_15Jan2023_Genotypes_Updated,2166,,DNA,91,91,136,138,179,179
Mackenzie,wood,,Trent,,,2023,ParksCanadaBisonProject_15Jan2023_Genotypes_Updated,2171,,DNA,89,91,134,134,179,179
Mackenzie,wood,,Trent,,,2023,ParksCanadaBisonProject_15Jan2023_Genotypes_Updated,2176,,DNA,91,91,136,142,179,187
Mackenzie,wood,,Trent,,,2023,ParksCanadaBisonProject_15Jan2023_Genotypes_Updated,2177,,DNA,89,91,134,136,179,181
Mackenzie,wood,,Trent,,,2023,ParksCanadaBisonProject_15Jan2023_Genotypes_Updated,2182,,DNA,91,93,134,138,179,181
Mackenzie,wood,,Trent,,,2023,ParksCanadaBisonProject_15Jan2023_Genotypes_Updated,2187,,DNA,89,89,134,138,179,181
Mackenzie,wood,,Trent,,,2023,ParksCanadaBisonProject_15Jan2023_Genotypes_Updated,2188,,DNA,89,89,134,134,179,179
Mackenzie,wood,,Trent,,,2023,ParksCanadaBisonProject_15Jan2023_Genotypes_Updated,2190,,DNA,89,89,136,136,179,179
Mackenzie,wood,,Trent,,,2023,ParksCanadaBisonProject_15Jan2023_Genotypes_Updated,2196,,DNA,89,89,134,136,179,187
Mackenzie,wood,,Trent,,,2023,ParksCanadaBisonProject_15Jan2023_Genotypes_Updated,2198,,DNA,89,91,134,134,179,187
Mackenzie,wood,,Trent,,,2023,ParksCanadaBisonProject_15Jan2023_Genotypes_Updated,2272,,DNA,89,89,134,134,179,179
